App,Time Spent (Hours),Category,Productivity
9to5mac.com,2807,General News & Opinion,-2
macrumors.com,407,General News & Opinion,-2
pages,1579,Presentation,2
spotlight,68,General Utilities,1
usernotificationcenter,175,General Utilities,0
dropbox.windowsapp,1672,Uncategorized,0
Dictionary,815,General Reference & Learning,1
translate.google.com,1574,Search,1
deerfield.instructure.com,1838,General Reference & Learning,1
Google Documents,42909,Writing,2
microsoft autoupdate,86,General Utilities,1
photoshop cc,3689,General Design & Composition,2
officedepot.com,10,General Shopping,-2
jet.com,4,General Shopping,-2
containerstore.com,16,Office,2
bedbathandbeyond.com,9,Administration,2
auth.deerfield.edu,37,General Reference & Learning,1
chrome-signin,10,Browsers,0
boarding-schools.startclass.com,489,Uncategorized,0
wm-admission.org,3,Uncategorized,0
fordhamu.org,1,General Reference & Learning,1
kindle,85,General Reference & Learning,2
wolframalpha.com,1209,Search,1
instagram.com,243,General Social Networking,-2
MS Outlook,197,Email,0
Desktop Window Manager,16,General Utilities,1
Google Spreadsheets,866,General Business,2
spreadshirt.com,60,General News & Opinion,-2
1001fonts.com,330,Internet Utilities,1
font book,283,Presentation,2
customink.com,3003,General Business,2
thingiverse.com,21,Engineering & Technology,1
images3.privateschoolreview.com,18,General Utilities,1
create-and-make.com,9,Uncategorized,0
apple.stackexchange.com,24,Engineering & Technology,1
discussions.apple.com,451,Science & Technology,-1
fontspring.com,27,Graphic Design,2
in-ter-stel-lar.com,388,Uncategorized,0
cryptlife.com,124,Uncategorized,0
techlicious.com,66,Uncategorized,0
answers.yahoo.com,119,Search,0
asp-edu.net,118,Uncategorized,0
MS Word,345,Writing,2
wix.com,397,Presentation,2
editor.wix.com,4168,Graphic Design,2
Blank Web Browser,4,Internet Utilities,0
s3.amazonaws.com,29,Internet Utilities,1
premium.wix.com,158,Graphic Design,2
picrazy2.com,26,Uncategorized,2
Gmail,108,Email,2
phan17.wix.com,1040,Presentation,2
unhcr.org.uk,411,Uncategorized,0
phan17,9,Uncategorized,0
state.gov,141,Search,0
syti,8,Uncategorized,0
facebook,397,General Social Networking,-2
peacechild.org,11,Uncategorized,0
hopeandolive.com,111,Uncategorized,0
dropbox.com,53,File Sharing,2
dainnov8.wix.com,347,Presentation,2
macs.about.com,31,Intelligence,2
Dictionary.com,122,General Reference & Learning,1
artofproblemsolving.com,1897,Engineering & Technology,2
pythonw,1907,General Software Development,2
ask.fm,299,General Social Networking,-2
molaco.co.uk,37,Uncategorized,0
docs.python.org,25,General Software Development,2
MS Excel,565,General Business,2
425-health.s0v65r.net,7,Uncategorized,0
apple.com,843,Engineering & Technology,-1
unmountassistantagent,28,General Utilities,1
adobe illustrator cc 2015,4,Graphic Design,2
mail.deerfield.edu,401,General Reference & Learning,1
virginia.askadmissions.net,135,Uncategorized,0
com.betafish.adblockforsafari-uamuu4s2d9,7,General Utilities,1
wsj.com,219,General News & Opinion,-2
airnow.gov,306,Legal & Gov't,1
facetime,879,Voice Chat,-2
wnd.com,64,General News & Opinion,-2
fool.com,49,General Business,2
Google Docs,12,Writing,2
installer,19,General Utilities,1
SecurityAgent,46,Systems Operations,0
products.office.com,8,Administration,2
support.google.com,27,General News & Opinion,2
espn.go.com,7,Sports,-1
brainyquote.com,188,Search,0
google software update,5,General Utilities,1
Command Prompt,14,Systems Operations,2
wlrmdr,4,General Utilities,1
compete.sctf.io,175,Uncategorized,0
applications,121,General Business,2
calendar,263,Calendars,1
observer.com,2689,General News & Opinion,-2
medium.com,30,General News & Opinion,-2
flash player (safari internet plug-in),698,Video,-2
mackeeperapp.mackeeper.com,8,General Utilities,1
Google Chrome,1,Browsers,0
Keynote,6280,Presentation,2
blogs.isb.bj.edu.cn,80,General Reference & Learning,2
tube.isb.bj.edu.cn,89,General Entertainment,-2
adobe flash player install manager,1,General Utilities,1
timetoast.com,9,General Reference & Learning,1
var,2,General Utilities,1
Google Documents - Google Apps,35,Writing,2
Firefox,615,Browsers,0
alphahistory.com,19,General Reference & Learning,1
alfred 2,538,General Utilities,1
preceden.com,4,Uncategorized,0
baike.baidu.com,1397,Search,0
baidu.com,97,Search,2
colormatters.com,502,Uncategorized,0
symbolism.wikia.com,31,Search,0
microsoft.com,265,Engineering & Technology,1
login.live.com,1,Email,0
iTunes,779,Music,0
microsoft powerpoint,32,Presentation,2
systemreset,151,General Utilities,1
systemsettings,265,General Utilities,1
hxmail,23,Email,0
dllhost,24,General Utilities,1
account.microsoft.com,68,General Business,2
systemsettingsadminflows,8,General Utilities,1
setuphost,3,General Utilities,1
adobe premiere pro cc 2015,10037,Video Editing,2
helpx.adobe.com,20,General Software Development,2
forums.adobe.com,5,General Business,2
handbrake.fr,39,Video,-2
media encoder cc,16,Video Editing,2
handbrake,607,Video Editing,2
coreservicesuiagent,15,General Utilities,0
Hosted Google Docs,1,Writing,2
storeuid,264,General Utilities,1
fontpalace.com,9,General Design & Composition,2
simple.wikipedia.org,4,General Reference & Learning,1
systemuiserver,63,General Utilities,1
siouxfallslutheran.com,33,Uncategorized,0
usflag.org,83,Uncategorized,0
redlotusletter.com,7,Uncategorized,0
highered.mheducation.com,422,General Reference & Learning,1
fxdaszdqw.cn,34,Uncategorized,0
image.baidu.com,96,Search,0
static4.businessinsider.com,11,General News & Opinion,-2
s1144.photobucket.com,30,General Entertainment,-2
kingsacademy.com,17,Uncategorized,0
hwchammerly.weebly.com,8,Presentation,2
d.ibtimes.co.uk,7,Business,-1
quintessentialruminations.files.wordpress.com,2,Uncategorized,0
d3pl14o4ufnhvd.cloudfront.net,2,Uncategorized,0
i.imgur.com,11,General Entertainment,-2
upload.wikimedia.org,28,Search,0
ww4.sinaimg.cn,7,Uncategorized,0
images.ccoo.cn,5,Uncategorized,0
ww2.sinaimg.cn,4,Uncategorized,0
thetypewriter.org,37,Uncategorized,0
museumsyndicate.com,17,Uncategorized,0
geni.com,49,General Social Networking,-2
wikitree.com,180,Uncategorized,0
genealogy.com,35,General Social Networking,-2
familysearch.org,21,General Entertainment,-2
static.guim.co.uk,6,General Utilities,1
americanorchard.files.wordpress.com,11,Uncategorized,0
naviance.com,11,General Reference & Learning,1
quicktime player,6099,General Entertainment,-1
sporcle.com,522,Games,-2
Activity Monitor,241,General Utilities,0
counter-currents.com,106,General News & Opinion,-2
grapher,749,General Reference & Learning,1
math.ucdavis.edu,6,General Reference & Learning,1
math.stackexchange.com,5,General Reference & Learning,1
teaching.martahidegkuti.com,350,Uncategorized,0
faculty.swosu.edu,49,General Reference & Learning,1
recorder.com,89,Uncategorized,0
regentsprep.org,24,General Reference & Learning,1
spotify,850,General Entertainment,-2
spotify.com,117,General Entertainment,-2
accounts.spotify.com,5,Music,-2
9to5google.com,11,Science & Technology,-1
rescuetime.com,280,Intelligence,0
drewmiller1030.blogspot.com,58,General Business,2
bookrags.com,311,General News & Opinion,-2
enotes.com,252,General Reference & Learning,1
soullessmachine.com,58,Uncategorized,0
kellideeth.blogspot.com,34,General Business,2
papermasters.com,74,Science & Technology,-1
allreaders.com,31,Uncategorized,0
impressionsofareader.com,89,Uncategorized,0
freebooknotes.com,45,General Reference & Learning,1
goodreads.com,20,General Social Networking,-2
sparknotes.com,755,Search,2
englishworks.com.au,455,Uncategorized,0
blackfriday.com,14,General Shopping,-2
10fastfingers.com,4440,General Reference & Learning,1
speedtypingonline.com,12,General Reference & Learning,1
problem reporter,7,General News & Opinion,-2
auth.netatmo.com,98,Uncategorized,0
mail-archive.com,29,Email,0
my.netatmo.com,76,Uncategorized,0
netatmo.com,10,Uncategorized,0
netatmowizard,204,Uncategorized,0
keychain access,464,Systems Operations,2
diskimages ui agent,2,General Utilities,1
captive network assistant,29,General Utilities,1
netflix.com,23,Video,-2
emojipedia.org,636,General Social Networking,-2
coursera.org,11602,General Reference & Learning,1
bardsimonsrock.hobsonsradius.com,23,Uncategorized,0
link.cmm01.com,17,Uncategorized,0
apply.slc.edu,10,General Reference & Learning,1
us.vaio.com,231,Uncategorized,0
imore.com,128,Science & Technology,-1
nikonrumors.com,280,Science & Technology,-1
nikonusa.com,185,Search,-2
system information,299,General Utilities,0
daisydisk,342,General Utilities,0
mashable.com,115,Science & Technology,-1
macworld.com,43,Science & Technology,-1
satechi.net,32,Uncategorized,0
kickstarter.com,84,General Social Networking,-2
hydradock.com,14,Uncategorized,0
fortune.com,317,Business,-1
nonda.co,48,Uncategorized,0
bhphotovideo.com,1023,General Shopping,-2
fitbit.com,17,Health & Medicine,1
photoshopessentials.com,271,Presentation,2
matlab,5603,General Software Development,2
mathworks.com,1250,Engineering & Technology,1
stackoverflow.com,35,General Software Development,2
zdnet.com,233,Science & Technology,-1
microsoftstore.com,70,Engineering & Technology,1
dspguru.com,1,Uncategorized,0
dock,1,General Utilities,1
astropad.com,92,Uncategorized,0
runeatrepeat.com,74,Uncategorized,0
runnersworld.com,243,Sports,-1
minneapolisrunning.com,72,Uncategorized,0
mensjournal.com,28,Search,0
democratandchronicle.com,51,General News & Opinion,-2
runladylike.com,51,Uncategorized,0
ebags.com,84,Clothes & Personal,-2
upstaterunner.com,20,Uncategorized,0
consumersearch.com,36,General Shopping,-2
laptopmag.com,13,Science & Technology,-1
photographylife.com,153,General Reference & Learning,-1
secure.bhphotovideo.com,626,Search,-1
browser.primatelabs.com,22,Browsers,-1
cnet.com,527,Science & Technology,-1
robot-vacuum-review.toptenreviews.com,55,General Utilities,1
a.bestmetronome.com,638,General Reference & Learning,1
huffingtonpost.com,246,General News & Opinion,-2
