App,Time Spent (Hours),Category,Productivity
tube.isb.bj.edu.cn,7809,General Entertainment,-2
powersearchingwithgoogle.com,132,Search,0
img228.imageshack.us,10,General News & Opinion,-2
memegenerator.net,5,General Entertainment,-2
Gmail,2041,Email,2
accounts.google.com,109,General Communication & Scheduling,0
rescuetime.com,6154,Intelligence,0
quicktime plug-in 7.7.1 (chrome plug-in host),104,Uncategorized,0
wisegeek.com,35,General News & Opinion,-2
pages,1442,Presentation,2
scholarscup.org,8,Uncategorized,0
blueprintreview.co.uk,566,Uncategorized,0
cutehotguys.com,19,Uncategorized,0
uk.answers.yahoo.com,239,General News & Opinion,2
usa.autodesk.com,360,Presentation,2
video-tutes.com,36,General News & Opinion,2
tutorialhero.com,11,General Software Development,2
richoldpeople.epad.isb.bj.edu.cn,86,Uncategorized,0
lynda.com,14,Search,0
cadtutor.net,95,General Reference & Learning,1
docs.autodesk.com,36,Engineering & Drafting,2
Keynote,1423,Presentation,2
science.howstuffworks.com,315,General News & Opinion,2
iprocrastinate,9,Intelligence,2
wikihow.com,125,Search,0
im.glogster.com,11,Uncategorized,0
xtimeline.com,4,Uncategorized,0
glafreniere.com,7,Uncategorized,0
upload.wikimedia.org,319,Search,0
daviddarling.info,6,Uncategorized,0
iphone.bjair.info,433,Uncategorized,0
taipeitimes.com,309,General News & Opinion,0
globalsecurity.org,35,General News & Opinion,0
chinausfocus.com,113,Uncategorized,0
globalfirepower.com,319,General News & Opinion,-2
support.google.com,2,General News & Opinion,2
debatesam.epad.isb.bj.edu.cn,2509,General Design & Composition,2
g.isb.bj.edu.cn,1055,General Reference & Learning,1
type.isb.bj.edu.cn,502,Uncategorized,0
java applet - type.isb.bj.edu.cn,1130,General Reference & Learning,1
chemed.chem.purdue.edu,330,General Reference & Learning,1
green-planet-solar-energy.com,48,Uncategorized,0
ny.com,16,Search,0
3d-car-shows.com,172,Uncategorized,0
awesomemath.org,1445,Uncategorized,0
grades.isb.bj.edu.cn,1071,General Reference & Learning,1
cornell.edu,7,General Reference & Learning,1
Blank Web Browser,121,Internet Utilities,0
creditcard.ecitic.com,3,Uncategorized,0
Dictionary,65,General Reference & Learning,1
subwaysaturday.com,435,General Reference & Learning,1
thebeijinger.com,404,General News & Opinion,-2
kidblog.org,2219,General Reference & Learning,2
microsoft error reporting,17,Science & Technology,-1
chemistry.about.com,48,Internet Utilities,1
i48.tinypic.com,15,Photos,-2
tinypic.com,11,General Entertainment,-2
amazon.com,667,General Shopping,-1
s.taobao.com,574,General Shopping,-2
taobao.com,36,General Shopping,-2
item.taobao.com,1140,General Shopping,-1
detail.tmall.com,108,General Shopping,-2
stickies,7503,Writing,2
shaqi.info,58,Uncategorized,0
gzaqi.info,56,Uncategorized,0
cdaqi.info,36,Uncategorized,0
hdwallpapers.in,98,Photos,-2
freebigpictures.com,128,Uncategorized,0
fs.fed.us,12,Engineering & Technology,1
wallsave.com,28,Uncategorized,0
nps.gov,25,Legal & Gov't,1
grandcanyon.free.fr,16,General Shopping,-2
hdw.eweb4.com,37,Uncategorized,0
downloads,13,General Utilities,1
andreasmoser.files.wordpress.com,21,Uncategorized,0
pantilat.files.wordpress.com,14,Uncategorized,0
desktop.freewallpaper4.me,26,Uncategorized,0
fc02.deviantart.net,115,General Entertainment,-2
cdn.c.photoshelter.com,11,Uncategorized,0
fc05.deviantart.net,10,General Entertainment,-2
us.123rf.com,43,General Utilities,1
wallpaperswide.com,24,Photos,-2
solarfeeds.com,18,Uncategorized,0
files.all-free-download.com,16,General Utilities,1
2.bp.blogspot.com,24,General News & Opinion,-2
mayang.com,13,Graphic Design,2
pool.abc.net.au,4,General News & Opinion,-2
wymanmeinzer.com,23,Uncategorized,0
globeattractions.com,22,Uncategorized,0
desktopedia.com,19,Uncategorized,0
manataka.org,17,General Reference & Learning,1
perfectgardeningtips.com,9,Uncategorized,0
history,28,Browsers,0
explorelearning.com,1491,Uncategorized,2
cs.explorelearning.com,62,Uncategorized,0
walter-fendt.de,91,General Reference & Learning,1
iopblog.org,7,Uncategorized,0
cevaplar.mynet.com,5,General News & Opinion,-2
isb-network-printer-copier,164,Uncategorized,0
wallpapers.free-review.net,33,General Entertainment,-2
wallsarena.com,16,Uncategorized,0
sensitivelight.com,15,General News & Opinion,-2
hdtabletwallpapers.com,13,Uncategorized,0
1.bp.blogspot.com,22,General News & Opinion,-2
aps.edu,9,General Reference & Learning,1
warrenphotographic.co.uk,4,Uncategorized,0
biganimals.com,20,Uncategorized,0
mrwallpaper.com,11,Uncategorized,0
images5.fanpop.com,19,General Entertainment,-2
canolacouncil.org,7,Uncategorized,0
athleat.co.uk,16,Uncategorized,0
naturesfinestseed.com,12,Uncategorized,0
images.wikia.com,11,Photos,-2
blahtherapy.com,10,Uncategorized,0
royalgrass.com,10,Uncategorized,0
images6.fanpop.com,8,General Reference & Learning,1
eddie-studios.com,9,Uncategorized,0
utepprintstore.com,13,Uncategorized,0
highwallpapers.com,11,Uncategorized,0
programmer-art.org,11,Uncategorized,0
image.baidu.com,80,Search,0
thebrooknetwork.org,19,Uncategorized,0
baidu.com,10,Search,2
static4.depositphotos.com,1,Graphic Design,2
cdn1.bigcommerce.com,14,General Business,2
prolandscapermagazine.com,12,Uncategorized,0
images.wisegeek.com,13,General News & Opinion,-2
psndnews.files.wordpress.com,14,Uncategorized,0
highresolution-wallpapers.net,24,Uncategorized,0
images.psxextreme.com,19,Photos,-2
otrwjam.files.wordpress.com,15,Uncategorized,0
autochrome.brajeshwar.com,8,Engineering & Technology,1
clker.com,8,Graphic Design,2
deshow.net,8,Uncategorized,0
mi9.com,3,General Entertainment,-2
desktopia.net,12,Uncategorized,0
cn.en.nielsen.com,22,Uncategorized,0
cn.nielsen.com,9,Search,0
search.chinadaily.com.cn,74,General News & Opinion,-2
usa.chinadaily.com.cn,5,General News & Opinion,-2
account.collegeboard.org,216,General Reference & Learning,1
ecl.collegeboard.org,5,General Reference & Learning,1
nsat.collegeboard.org,634,General Reference & Learning,1
tnhomeandfarm.com,19,Uncategorized,0
inasouthernkitchen.com,47,Uncategorized,0
cepolina.com,53,Uncategorized,0
cc1.cache.cdqss.com,17,Uncategorized,0
photo.chengdu.cn,11,Uncategorized,0
blog.greenhousemegastore.com,26,Uncategorized,0
treepicturesonline.com,58,Uncategorized,0
pictures13.com,40,Uncategorized,0
bestqualitywallpapers.com,40,Uncategorized,0
khongthe.com,19,Uncategorized,0
1ms.net,2,Uncategorized,0
software update,59,General Utilities,1
accounts.youtube.com,50,Video,-2
v.youku.com,1513,Video,-2
latimes.com,200,General News & Opinion,-2
big.assets.huffingtonpost.com,294,General News & Opinion,-2
3.bp.blogspot.com,31,General News & Opinion,-2
d.umn.edu,6,General Reference & Learning,1
news.bbc.co.uk,38,International,-2
drshem.com,16,Uncategorized,0
pbs.org,40,General Reference & Learning,1
askalexander.org,8,General Reference & Learning,1
comment.chinadaily.com.cn,11,General News & Opinion,-2
bjair.info,5,Uncategorized,0
english.chinamil.com.cn,255,Uncategorized,0
eng.mod.gov.cn,220,Uncategorized,0
writesite.elearn.usyd.edu.au,350,General Reference & Learning,1
BBC,86,International,2
dyn.lite.adlesse.com,4,Uncategorized,0
microsoft powerpoint,134,Presentation,2
archive utility,4,General Utilities,1
defense.gov,1159,Uncategorized,-1
eng.chinamil.com.cn,119,Uncategorized,0
iTunes,971,Music,0
nciku.com,122,Search,2
chemicalelements.com,178,Engineering & Technology,1
forums.macrumors.com,589,General News & Opinion,-2
stackoverflow.com,718,General Software Development,2
discussions.apple.com,82,Science & Technology,-1
cocoabuilder.com,195,Search,0
developer.apple.com,62,Engineering & Technology,1
dell.com,134,Employment,2
china.dell.com,1125,Electronics,-2
dell.com.cn,7,General Utilities,1
product.pconline.com.cn,53,General News & Opinion,-2
usa.canon.com,92,Video Editing,-2
detail.zol.com.cn,155,General News & Opinion,-2
sony.com,32,Science & Technology,-2
store.sony.com,271,Uncategorized,-2
configure.ap.dell.com,192,General Shopping,-2
camcorder-test.slashcam.com,285,Uncategorized,0
www1.ap.dell.com,5,General Shopping,-2
movado.cn,41,Uncategorized,0
esqswiss.com,3,Uncategorized,0
movado.com,114,Uncategorized,0
translate.google.cn,35,General Reference & Learning,1
ezinearticles.com,166,General News & Opinion,-2
livingartsoriginals.com,35,Uncategorized,0
