App,Time Spent (Seconds),Category,Productivity
dalearn.deerfield.edu,4235,General Reference & Learning,2
dainfo.deerfield.edu,4349,General Reference & Learning,1
iprocrastinate,1271,Intelligence,2
cmap.ihmc.us,128,Presentation,2
ihmc cmaptools v5.06,60,Uncategorized,0
problem reporter,63,General News & Opinion,-2
TextEdit,6799,Writing,2
sina.com.cn,3,General News & Opinion,-2
ifeng.com,9,General News & Opinion,-2
stackoverflow.com,1325,General Software Development,2
java updater,4,General Utilities,1
com.github.assisstion.internetspeedtest.mainframe,21,Uncategorized,0
mainframe,892,Uncategorized,0
hao123.com,107,Search,0
pinterest.com,15,General Social Networking,-2
scienceblogs.com,31,General News & Opinion,-2
desktopwallpapers4.me,6,General Entertainment,-2
reactual.com,353,Uncategorized,0
godaddy.com,48,General Business,2
maingui,17064,Uncategorized,0
forums.instantiations.com,22,Uncategorized,0
webprocessor,36,Uncategorized,0
brightguy.com,359,Uncategorized,0
i1.ytimg.com,105,General Entertainment,-2
fenixlighting.com,64,Uncategorized,0
flash player (safari internet plug-in),1503,Video,-2
Google Docs,363,Writing,2
developer.apple.com,1224,Engineering & Technology,1
idmsa.apple.com,34,General Software Development,2
helpwindow,5,Uncategorized,0
picrazy2.com,1889,Uncategorized,2
quicktime player,4584,General Entertainment,-1
cmaptools,4196,Search,0
adobe flash player install manager,4,General Utilities,1
screensaverengine,318,General Utilities,0
jameschadwickatomictheory.weebly.com,69,Presentation,2
upload.wikimedia.org,32,Search,0
Adobe Photoshop,1771,Graphic Design,2
algebralab.com,26,Uncategorized,0
answers.com,413,Search,0
bankofamerica.com,629,General Business,2
secure.bankofamerica.com,1812,Accounting,2
theguardian.com,40,General News & Opinion,-2
litlovers.com,8,Uncategorized,0
promo.bankofamerica.com,2,Accounting,2
wolframalpha.com,1357,Search,1
public_library_mfd,26,Uncategorized,0
cia.gov,34,Search,0
docs.oracle.com,293,Engineering & Technology,1
mhhe.com,223,General Reference & Learning,1
myweb.usf.edu,639,General Reference & Learning,1
chemed.chem.purdue.edu,65,General Reference & Learning,1
impacttestonline.com,115,Uncategorized,0
Firefox,1815,Browsers,0
epad.isb.bj.edu.cn,25,General Design & Composition,2
dbhs.wvusd.k12.ca.us,3,Uncategorized,0
naturalroots.com,393,Uncategorized,0
tempstreet.com,219,Uncategorized,0
facetime,101,Voice Chat,-2
blogs.isb.bj.edu.cn,31,General Reference & Learning,2
support.google.com,5,General News & Opinion,2
answers.yahoo.com,441,Search,0
Hosted Google Docs,5038,Writing,2
greece-athens.com,19,Uncategorized,0
el.wikipedia.org,11,Search,0
store.apple.com,494,Electronics,-2
reuserecycle.abbti.brightstarcorp.com,13,General Shopping,-2
mydigitaldoorman.com,89,Uncategorized,0
smallbusiness.chron.com,33,General Business,2
java2s.com,213,General News & Opinion,-2
tutorialspoint.com,65,General Reference & Learning,1
graphwindow,299,Uncategorized,0
Dictionary,1740,General Reference & Learning,1
bleacherreport.com,108,General News & Opinion,-2
eaptlstrust,43,General Utilities,1
colorwork.com,63,Uncategorized,0
iPhoto,4,Photos,-2
worldgotbigger.com,1,Uncategorized,0
Xcode,3655,Editing & IDEs,2
name that element,72,General Software Development,2
rgagnon.com,82,General News & Opinion,-2
get.adobe.com,91,General News & Opinion,-2
kongregate.com,32581,Games,-2
install adobe flash player,45,Internet Utilities,1
netauthagent,43,Accounting,2
sweetwater.com,33,General Shopping,-2
myfirstdrone.com,423,Uncategorized,0
dji.com,2112,General Shopping,-2
supamods.com,88,Uncategorized,0
wwwapps.ups.com,3809,General Shopping,-2
mintur-foto.no,18,Uncategorized,0
9to5mac.files.wordpress.com,23,Uncategorized,0
images2.powerreviews.com,21,Uncategorized,0
wunderground.com,278,General News & Opinion,-2
rangevoting.org,92,General Reference & Learning,1
faa.gov,81,Search,0
kb.iu.edu,29,General Reference & Learning,1
ncl.ac.uk,23,General Reference & Learning,1
mac-forums.com,219,Search,0
brainyquote.com,214,Search,0
mathworld.wolfram.com,29,Search,0
disk utility,15,General Utilities,1
fedex.com,30,Employment,2
gdlp01.c-wss.com,91,Uncategorized,0
support-sg.canon-asia.com,23,Science & Technology,-1
nciku.com,140,Search,2
appleid.apple.com,5,General Reference & Learning,1
publicdomainpictures.net,34,General Design & Composition,2
shutterstock.com,8,Presentation,2
pixabay.com,508,Graphic Design,2
public-domain-image.com,11,Uncategorized,0
incredibleart.org,20,Uncategorized,0
feedback.photoshop.com,79,General Entertainment,-2
auth.deerfield.edu,18,General Reference & Learning,1
accounts.google.com,35,General Communication & Scheduling,0
netflix.com,8,Video,-2
revenuehits.com,33,General Business,2
bwfbadminton.org,332,Sports,-1
bwfcontent.tournamentsoftware.com,26,General Entertainment,-2
Dictionary.com,698,General Reference & Learning,1
accounts.youtube.com,2,Video,-2
icloud.com,152,General Software Development,2
unmountassistantagent,29,General Utilities,1
store.dji.com,115,General Shopping,-2
Amazon AWS Console,1157,General Software Development,2
aws.amazon.com,127,General Software Development,2
picrazy2.com.s3-website-ap-northeast-1.amazonaws.com,4,Uncategorized,0
evernote helper,7,General Reference & Learning,1
designlike.com,811,Uncategorized,0
online-stopwatch.com,478,General News & Opinion,2
translate.google.com,873,Search,1
da.edu,14,Uncategorized,0
mathematica,111,Engineering & Technology,2
klipsch.com,687,Video Editing,2
protobowl.com,2699,General Reference & Learning,1
crumplepop.com,89,Uncategorized,0
goprouser.freeforums.org,42,Uncategorized,0
yahoo.com,62,Search,0
microsoft outlook,6,Email,2
beimun.net,111,Uncategorized,0
thehague.thimun.org,75,Search,0
singapore.thimun.org,26,Search,0
thimun.org,18,Search,0
calendar,82,Calendars,1
ancient-literature.com,155,Uncategorized,0
appleinsider.com,584,General News & Opinion,-2
riverlandfarm.com,315,Uncategorized,0
localharvest.org,158,General Reference & Learning,1
gizmodo.com,413,Science & Technology,0
droneflyers.com,1232,Uncategorized,0
thewirecutter.com,1476,Engineering & Technology,1
dimun.org,8,Uncategorized,0
mymunmkis.org,20,Uncategorized,0
farmfresh.org,8,Uncategorized,0
mpeg streamclip,127,Video Editing,2
mapbox.com,588,General Reference & Learning,1
lacrosserecruits.com,32,Uncategorized,0
chemistry.about.com,38,Internet Utilities,1
chemistry.wustl.edu,8,General Reference & Learning,2
kwizzu.com,37,Uncategorized,0
extensions.apple.com,4,Browsers,0
flickr.com,82,Photos,-2
nikondigital.org,148,General Business,2
dpreview.com,22,General Entertainment,-2
cameralabs.com,403,Photos,-2
handbrake,87,Video Editing,2
hjedesign.com,80,Graphic Design,2
firstfocusme.com,15,Uncategorized,0
talagent,1,General Utilities,1
VLC Media Player,526,Video,-2
blog.jag35.com,113,Uncategorized,0
jag35.com,12,Uncategorized,0
m.nikonusa.com,54,Search,0
onlinecreditcenter2.com,149,General Business,2
assisstion.github.io,90,General Software Development,2
marksmenstudios.github.io,34,General Software Development,2
sliptalk.com,347,Uncategorized,0
chatframe,1633,Uncategorized,0
ibooks,429,General Reference & Learning,1
font book,42,Presentation,2
arithmetic.zetamac.com,164,General Reference & Learning,1
regex.alf.nu,103,General Reference & Learning,1
wireless.att.com,53,General Business,2
reuserecycle.poweron.com,139,Uncategorized,0
10fastfingers.com,320,General Reference & Learning,1
learnthat.org,33,General Reference & Learning,1
typingframe,2446,Uncategorized,0
dailyhumor24-7.com,35,Uncategorized,0
iflscience.com,17,General Reference & Learning,1
adlesse.com,3,Uncategorized,0
ios simulator,22,General Software Development,2
people.duke.edu,248,General Reference & Learning,1
philosophynow.org,36,General Reference & Learning,1
sparknotes.com,120,Search,2
artofmanliness.com,81,General News & Opinion,-2
gazelle.com,369,General Shopping,-2
selfsolve.apple.com,324,General Utilities,1
likes.com,145,Photos,-2
ups.com,165,General Business,2
grapher,1445,General Reference & Learning,1
Calculator,717,General Utilities,1
science-mathematics.com,31,Uncategorized,0
elements-of-chemistry.wikispaces.com,28,Intelligence,2
sigmaaldrich.com,8,Search,0
amazingrust.com,60,Uncategorized,0
enotes.com,41,General Reference & Learning,1
Google Drive - Google Apps,14,General Business,2
mapsofworld.com,42,General News & Opinion,-2
buzzfeed.com,692,General News & Opinion,-2
sacred-texts.com,5,General Reference & Learning,1
cyberciti.biz,42,Engineering & Technology,1
9gag.tv,35,Video,-2
coderanch.com,18,General Software Development,2
in-ter-stel-lar.com,1879,Uncategorized,0
goodreads.com,279,General Social Networking,-2
ancientgreece.com,50,General Reference & Learning,1
members.tripod.com,101,General News & Opinion,-2
searchquotes.com,59,Uncategorized,0
novelguide.com,13,General Reference & Learning,1
discoveryeducation.com,36,General Business,2
diffen.com,141,General Reference & Learning,1
fubini.swarthmore.edu,178,General Reference & Learning,1
usgs.gov,594,Science & Technology,-1
realclimate.org,458,General News & Opinion,-2
chacha.com,34,Search,0
saltworks.us,105,General Reference & Learning,1
ca.answers.yahoo.com,27,General News & Opinion,-2
saveyourself.ca,179,Health & Medicine,1
81.cn,75,Uncategorized,0
photo.chinamil.com.cn,374,Uncategorized,0
photo.81.cn,46,Uncategorized,0
wantchinatimes.com,154,General News & Opinion,-2
indiatoday.intoday.in,52,General News & Opinion,-2
financialexpress.com,76,Business,-1
thediplomat.com,48,International,-2
articles.economictimes.indiatimes.com,89,General News & Opinion,-2
en.rocketnews24.com,205,General News & Opinion,-2
popsci.com,229,Science & Technology,-1
recoilweb.com,81,Uncategorized,0
newindianexpress.com,88,General News & Opinion,-2
businessinsider.com,197,General News & Opinion,-2
janes.com,126,General News & Opinion,-2
lowyinterpreter.org,120,General News & Opinion,-2
ecns.cn,97,Uncategorized,0
eni.network24.co,53,Uncategorized,0
hindustantimes.com,9,General News & Opinion,-2
speechtotextservice.com,76,Uncategorized,0
citeworld.com,271,Uncategorized,0
transcribe.wreally.com,205,Writing,2
freemake.com,173,Video Editing,2
voicebase.com,699,Uncategorized,0
commack.k12.ny.us,103,Uncategorized,0
photo booth,64,General Entertainment,0
timesofindia.indiatimes.com,100,General News & Opinion,-2
brainjet.com,179,General Entertainment,-2
personal.kent.edu,26,General Reference & Learning,1
sketchup,2154,Presentation,2
quartet.com,175,Uncategorized,0
nokia.com,84,Science & Technology,-1
support.skype.com,411,General Communication & Scheduling,0
recordsetter.com,46,General Entertainment,-2
screen snake,324,Games,-2
call of duty 4 - modern warfare,230,Games,-2
scontent-a-ord.xx.fbcdn.net,29,Uncategorized,0
us.acer.com,9,General Shopping,-2
store.hp.com,282,Electronics,-2
hp.com,3,General Business,2
developer.android.com,32,General Software Development,2
android sdk manager,40,General Software Development,2
libgdx.badlogicgames.com,1298,General Software Development,2
gdxsetup,515,Uncategorized,0
jar launcher,11,General Software Development,2
ianlunn.co.uk,28,Uncategorized,0
desktoplauncher,787,General Software Development,2
hide:unhide files,14,Uncategorized,0
keychain access,413,Systems Operations,2
certificate assistant,58,Systems Operations,2
korea.net,22,Uncategorized,0
blog.incheon2014ag.com,31,Uncategorized,0
macworld.com,284,Science & Technology,-1
blurbomat.com,217,General News & Opinion,-2
bbc.com,602,General News & Opinion,-2
cnn.com,887,General News & Opinion,2
edition.cnn.com,273,General News & Opinion,-2
latimes.com,218,General News & Opinion,-2
abcnews.go.com,105,General News & Opinion,-2
rantpolitical.com,126,General News & Opinion,-2
arabianbusiness.com,70,General News & Opinion,-2
maven.apache.org,89,General Software Development,2
huffingtonpost.co.uk,617,General News & Opinion,-2
cbsnews.com,215,General News & Opinion,-2
thetileapp.com,107,Uncategorized,0
nytimes.com,349,General News & Opinion,-2
time.com,206,General News & Opinion,-2
motherjones.com,97,General News & Opinion,-2
sinodefence.com,295,Uncategorized,0
reuters.com,207,General News & Opinion,-2
blogs.reuters.com,332,General News & Opinion,-2
java applet - en.wikipedia.org,21,Uncategorized,0
guinnessworldrecords.com,10,General Entertainment,-2
xinhuanet.com,62,General News & Opinion,-2
news.xinhuanet.com,333,General News & Opinion,-2
globalsecurity.org,83,General News & Opinion,0
china.org.cn,8,General News & Opinion,0
