App,Time Spent (Hours),Category,Productivity
ratemyteachers.com,135,General Entertainment,-2
iTunes,20,Music,0
auth.deerfield.edu,24,General Reference & Learning,1
nfs.sparknotes.com,19054,Search,0
lemondrone.com,24,Uncategorized,0
nydailynews.com,138,General News & Opinion,-2
en.blobla.com,21,General Entertainment,-2
quicktime player,3713,General Entertainment,-1
pps.collegeboard.org,42,General Reference & Learning,1
handbrake,2253,Video Editing,2
Amazon AWS Console,3147,General Software Development,2
aws.amazon.com,35,General Software Development,2
docs.aws.amazon.com,1203,General Software Development,2
dcc.godaddy.com,526,Internet Utilities,1
mya.godaddy.com,54,Internet Utilities,1
godaddy.com,21,General Business,2
sso.godaddy.com,8,Systems Operations,2
alexanderguo.com,5366,General Design & Composition,2
whois.icann.org,82,Operations,2
Gmail,99,Email,2
registrar.amazon.com,8,General Shopping,-2
alexanderguo.com.s3-website-us-east-1.amazonaws.com,13,Uncategorized,0
s3.amazonaws.com,22,Internet Utilities,1
support.opendns.com,43,Internet Utilities,1
cachecheck.opendns.com,28,Internet Utilities,1
dnsknowledge.com,1,Uncategorized,0
picrazy2.com,208,Uncategorized,2
example.com,3,General Utilities,1
javaappletplugin (safari internet plug-in),7,General Utilities,1
stackoverflow.com,276,General Software Development,2
java applet - s3-console-us-standard.console.aws.amazon.com,137,Uncategorized,0
winscp.net,18,General News & Opinion,-2
diskimages ui agent,6,General Utilities,1
coreservicesuiagent,3,General Utilities,0
s3tools.org,389,Systems Operations,2
TextEdit,43,Writing,2
sourceforge.net,33,General Software Development,2
meaww.com,8,Uncategorized,0
math.stackexchange.com,389,General Reference & Learning,1
siri,5,General Utilities,1
maps,1856,Maps & Regional,1
nmr.mgh.harvard.edu,126,General Reference & Learning,1
massgeneral.org,16,General Reference & Learning,1
map.baidu.com,1270,Maps & Regional,-2
onecard.deerfield.edu,412,General Reference & Learning,1
router001.deerfield.edu,9,General Reference & Learning,1
dropbox.com,465,File Sharing,2
reference.wolfram.com,184,General Business,2
yamibuy.com,4056,General Shopping,-2
naviance.com,17,General Reference & Learning,1
baike.baidu.com,446,Search,0
zh.wikipedia.org,5,Search,0
sciencedaily.com,85,Engineering & Technology,1
insidemylaptop.com,65,General Reference & Learning,1
istat menus updater,17,General Utilities,1
systemuiserver,385,General Utilities,1
cybertext.wordpress.com,23,General Reference & Learning,1
answers.yahoo.com,411,Search,0
physicsforums.com,88,Search,0
ti.com,254,General News & Opinion,-2
meethue.com,28,Uncategorized,0
my.meethue.com,16,General Utilities,1
buitemsce.wordpress.com,4,General News & Opinion,-2
coursehero.com,6,Search,0
washingtonpost.com,226,General News & Opinion,-2
istat menus,7,General Utilities,1
wwwapps.ups.com,361,General Shopping,-2
forums.wolfram.com,41,General News & Opinion,-2
mathematica.stackexchange.com,133,Engineering & Technology,1
mathworld.wolfram.com,57,Search,0
onlinemschool.com,40,General Reference & Learning,1
thebeijinger.com,1108,General News & Opinion,-2
redgreenandblue.org,433,General News & Opinion,-2
chinatechnews.com,8,Intelligence,2
tools.wmflabs.org,12,Uncategorized,0
in.reuters.com,95,General News & Opinion,-2
baidu.com,148,Search,2
shanghaiist.com,57,International,-2
fruitnet.com,27,General News & Opinion,-2
chinatopix.com,26,Uncategorized,0
image.baidu.com,288,Search,0
ilovezz.com,14,Uncategorized,0
english.cri.cn,46,Uncategorized,0
huffingtonpost.com,119,General News & Opinion,-2
gbtimes.com,16,Uncategorized,0
rescuetime.com,1058,Intelligence,0
macrumors.com,2092,General News & Opinion,-2
microsoft error reporting,19,Science & Technology,-1
hu.fltmaps.com,130,Uncategorized,0
hainanairlines.com,154,Uncategorized,0
airchina.com.cn,83,General News & Opinion,-2
wondershare.com,18,General Business,2
apple.stackexchange.com,15,Engineering & Technology,1
engadget.com,2,Science & Technology,-1
aboutme.google.com,8,General Utilities,1
ei.lehigh.edu,23,General Reference & Learning,1
wrean.disted.camosun.bc.ca,19,Uncategorized,0
play.spotify.com,23,Music,-2
treksit.com,76,Uncategorized,0
maxpreps.com,257,Sports,-1
secure.maxpreps.com,11,Sports,-1
topdrawersoccer.com,92,Uncategorized,0
usatodayhss.com,51,General News & Opinion,-2
media encoder cc,11,Video Editing,2
news.xinhuanet.com,256,General News & Opinion,-2
photo booth,158,General Entertainment,0
µtorrent,1,File Sharing,-2
mit-recs.applywithus.com,110,Uncategorized,0
services.actstudent.org,307,Operations,2
act.org,27,Data Modeling & Analysis,2
file.mail.10086.cn,153,Uncategorized,0
commonapp.org,30,General Reference & Learning,1
waset.org,4,General Business,2
pages.hmc.edu,258,General Reference & Learning,1
Activity Monitor,214,General Utilities,0
wolfram.com,146,Intelligence,2
hp color laserjet cp1515n,191,Uncategorized,0
printerproxy,5,General Business,2
baynature.org,76,Uncategorized,0
slate.com,89,General News & Opinion,-2
npr.org,157,General News & Opinion,-2
tincta,1757,General Software Development,2
forums.adobe.com,188,General Business,2
forums.creativecow.net,135,General News & Opinion,-2
creativecow.net,3,Engineering & Technology,1
helpx.adobe.com,101,General Software Development,2
gingergardenamherst.com,1042,Uncategorized,0
collegeadmissions.uchicago.edu,604,General Reference & Learning,1
prospects.uchicago.edu,4281,General Reference & Learning,2
chinawatch.washingtonpost.com,38,General News & Opinion,-2
wsj.com,307,General News & Opinion,-2
theguardian.com,96,General News & Opinion,-2
qz.com,496,General News & Opinion,-2
cnn.com,221,General News & Opinion,2
news.google.com,23,General News & Opinion,-2
countrycrock.com,1,Uncategorized,0
spacenews.com,69,Science & Technology,-1
nbcnews.com,59,General News & Opinion,-2
aljazeera.com,89,General News & Opinion,-2
news.com.au,239,General News & Opinion,-2
reuters.com,386,General News & Opinion,-2
popularmechanics.com,157,General News & Opinion,-2
twitter.com,268,General Social Networking,-2
upi.com,171,General News & Opinion,-2
cctv-america.com,1402,Uncategorized,0
t.co,1,General Social Networking,-2
umich.edu,39,General Reference & Learning,1
engin.umich.edu,929,General Software Development,2
me-web2.engin.umich.edu,28,General Reference & Learning,1
admissions.umich.edu,154,General Reference & Learning,1
me.engin.umich.edu,12,General Reference & Learning,1
mtc.umich.edu,12,General Reference & Learning,1
friend.weblogin.umich.edu,52,General Reference & Learning,1
wolverineaccess.umich.edu,93,General Reference & Learning,1
weblogin.umich.edu,61,General Reference & Learning,1
csprod.dsc.umich.edu,192,General Reference & Learning,2
maislinc.umich.edu,18,General Reference & Learning,1
shape.com,10,Health & Medicine,1
isbalumninetwork.com,534,Uncategorized,0
amherst.deliveryexpress.com,238,Uncategorized,0
yelp.com,755,Search,0
serendip.brynmawr.edu,186,General Business,2
sparknotes.com,3423,Search,2
cnbc.com,181,Business,-1
wired.com,425,Science & Technology,-1
indiatoday.intoday.in,250,General News & Opinion,-2
implicit.harvard.edu,437,General Reference & Learning,1
understandingprejudice.org,11,General Reference & Learning,1
steveharveytv.com,4,Uncategorized,0
www3.forbes.com,332,General News & Opinion,-2
forbes.com,146,General News & Opinion,-2
latimes.com,101,General News & Opinion,-2
mashable.com,29,Science & Technology,-1
money.cnn.com,151,General News & Opinion,-2
firstpost.com,64,Regional,-2
economictimes.indiatimes.com,40,General News & Opinion,-2
nytimes.com,518,General News & Opinion,-2
bloomberg.com,113,Business,-1
c-span.org,289,General Utilities,1
theatlantic.com,205,General News & Opinion,-2
cbsnews.com,140,General News & Opinion,-2
viconsortium.com,1,Uncategorized,0
photoshop cc,2012,General Design & Composition,2
phlearn.com,28,General Reference & Learning,1
essential-photoshop-elements.com,1,Uncategorized,0
kanunu8.com,3,General Entertainment,-2
ichacha.net,8,General Reference & Learning,1
zhidao.baidu.com,22,Science & Technology,-1
facebook.com/help,17,General Social Networking,-2
beta.speedtest.net,76,Internet Utilities,1
speedtest.net,1,Internet Utilities,1
shareourglobe.org,15,Uncategorized,0
sharetheglobe.org,94,Uncategorized,0
nationsonline.org,28,General News & Opinion,-2
expressvpn,8,General Utilities,1
final cut pro,114,Video Editing,2
download java components,7,General Utilities,1
goafrica.about.com,323,Search,0
tripadvisor.com,29,Travel & Outdoors,-2
linkedin.com,35,Professional Networking,1
security.google.com,30,Internet Utilities,1
accounts.youtube.com,2,Video,-2
system information,815,General Utilities,0
bbc.com,381,General News & Opinion,-2
its.umich.edu,14,General Reference & Learning,1
androidauthority.com,101,Science & Technology,-1
deerfieldscroll.com,240,Uncategorized,0
ib.bioninja.com.au,60,General Reference & Learning,1
forums.macrumors.com,80,General News & Opinion,-2
businessinsider.com,11,General News & Opinion,-2
historyhole.com,85,Uncategorized,0
answers.com,25,Search,0
go.goadvs.com,3,Uncategorized,0
babbel.com,134,General Social Networking,-2
economist.com,5,General News & Opinion,-2
blogs.wsj.com,224,Business,-1
flash player (safari internet plug-in),52,Video,-2
space.com,99,Engineering & Technology,1
ft.com,9,General News & Opinion,-2
intlstudent.cic.tsinghua.edu.cn,204,General Reference & Learning,1
is.tsinghua.edu.cn,745,General Reference & Learning,1
dict.cn,50,Search,0
moe.gov.cn,2,Legal & Gov't,1
physicsclassroom.com,49,General Reference & Learning,1
hyperphysics.phy-astr.gsu.edu,10,General Reference & Learning,1
m.9gag.com,59,Comedy,-2
graph.qq.com,4,General News & Opinion,-2
nikonusa.com,50,Search,-2
wd drive unlock,20,General Utilities,1
apscore.collegeboard.org,207,General Reference & Learning,1
apstudent.collegeboard.org,57,General Reference & Learning,1
student.collegeboard.org,7,General Reference & Learning,1
keychain access,25,Systems Operations,2
chatsupport.it.umich.edu,236,Uncategorized,0
moosejaw.com,9,General Shopping,-2
macprovideo.com,219,Engineering & Technology,1
macprovid.vo.llnwd.net,1,Uncategorized,0
nwdocumentary.org,36,Uncategorized,0
amd.com,114,Search,0
hisdigital.com,20,Uncategorized,0
notebookcheck.net,22,General News & Opinion,-2
telegraph.co.uk,69,General News & Opinion,-2
salon.com,20,General News & Opinion,-2
businessinsider.com.au,32,Business,-1
vivatiffany.wordpress.com,40,General News & Opinion,-2
weather.com,22,Travel & Outdoors,-2
disk speed test,92,General Utilities,1
gazelle.com,214,General Shopping,-2
gucci.com,118,General Shopping,-2
red.com,144,Internet Utilities,1
toolstud.io,70,Uncategorized,0
ielts.org,78,Operations,2
sheffield.ac.uk,23,General Reference & Learning,1
mitadmissions.org,105,Science & Technology,-1
admission.stanford.edu,28,General Reference & Learning,1
californiarushsoccer.com,13,Uncategorized,0
danoteworthy.com,10,Uncategorized,0
pgatour.com,9,Sports,-1
web.kennedy-center.org,23,General Entertainment,-2
yahoo.com,1,Search,0
daisydisk,248,General Utilities,0
en.nametests.com,3,Uncategorized,0
theverge.com,61,Science & Technology,-1
wegotserved.com,127,Science & Technology,-1
pro-tools-pc.com,27,Uncategorized,0
Blank Web Browser,3,Internet Utilities,0
belkin.com,141,General Shopping,-2
thunderbolttechnology.net,51,Uncategorized,0
thewirecutter.com,19,Engineering & Technology,1
plugable.com,16,Uncategorized,0
startech.com,13,Intelligence,2
customink.com,1206,General Business,2
upload.wikimedia.org,17,Search,0
i.warosu.org,2,Uncategorized,0
1001freefonts.com,94,Presentation,2
font book,59,Presentation,2
fonts2u.com,8,General Design & Composition,2
uk.answers.yahoo.com,37,General News & Opinion,2
smallbusiness.chron.com,18,General Business,2
planetphotoshop.com,27,Presentation,2
bwfworldsuperseries.com,71,Uncategorized,0
nypost.com,6,General News & Opinion,-2
dailycaller.com,32,General News & Opinion,-2
techrepublic.com,90,Engineering & Technology,1
collegetermpapers.com,69,Uncategorized,0
crcpress.com,64,General Reference & Learning,1
lotsofessays.com,37,Intelligence,2
letterpile.com,637,General Reference & Learning,1
hubpages.com,6,Intelligence,2
prezi.com,9,Presentation,2
enotes.com,7,General Reference & Learning,1
umassd.edu,22,General Reference & Learning,1
shopmitprd.mit.edu,25,Presentation,2
secureacceptance.cybersource.com,55,Accounting,2
static.naviance.com,24,General Reference & Learning,1
netpay.higherone.com,146,General Business,2
secure1.store.apple.com,420,Electronics,-2
secure.store.apple.com,1,Electronics,-2
idle,342,Editing & IDEs,2
newegg.com,1,General Shopping,-2
cliffsnotes.com,105,Search,0
goodreads.com,5,General Social Networking,-2
william-shakespeare.info,4,General News & Opinion,-2
thaibluegingers.com,249,Uncategorized,0
rnd.isb.bj.edu.cn,417,Uncategorized,0
maa.org,87,General News & Opinion,-2
usnews.com,343,General News & Opinion,-2
